device_price,device_brand,device_ram,device_storage,sap_sentinel_price
949000,Samsung,12,256,125000.0
940000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949900,Samsung,12,256,125000.0
944900,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949900,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
950000,Samsung,12,256,125000.0
780000,Samsung,12,256,125000.0
940000,Samsung,12,256,125000.0
870000,Samsung,12,256,125000.0
949500,Samsung,12,256,125000.0
937000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
925000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
780000,Samsung,12,256,125000.0
949900,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
934000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
949000,Samsung,12,256,125000.0
1000000,Samsung,12,256,125000.0
810000,Samsung,12,256,125000.0
979000,Samsung,12,256,125000.0
958500,Samsung,12,256,125000.0
840000,Samsung,12,256,125000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
915000,Samsung,12,512,132000.0
915000,Samsung,12,512,132000.0
915000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
1050000,Samsung,12,512,132000.0
1000000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
990000,Samsung,12,512,132000.0
995000,Samsung,12,512,132000.0
949000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
999000,Samsung,12,512,132000.0
994000,Samsung,12,512,132000.0
970000,Samsung,12,512,132000.0
1000000,Samsung,12,512,132000.0
1080000,Samsung,12,512,132000.0
1029000,Samsung,12,512,132000.0
1029000,Samsung,12,512,132000.0
1029000,Samsung,12,512,132000.0
1049000,Samsung,12,512,132000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
117000,Samsung,4,128,15000.0
116200,Samsung,4,128,15000.0
116200,Samsung,4,128,12000.0
130000,Samsung,4,128,15000.0
117500,Tecno,4,128,21000.0
999000,Samsung,12,512,110000.0
999000,Samsung,12,512,110000.0
999000,Samsung,12,512,110000.0
915000,Samsung,12,512,110000.0
1029000,Samsung,12,512,110000.0
562000,Samsung,8,256,70000.0
479000,Samsung,8,256,70000.0
562000,Samsung,8,256,70000.0
390000,Samsung,6,128,45000.0
430000,Samsung,6,128,45000.0
390000,Samsung,6,128,45000.0
390000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
420000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
390000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
380000,Samsung,6,128,45000.0
385000,Samsung,6,128,45000.0
416500,Samsung,6,128,70000.0
420000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
415000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
426000,Samsung,8,256,45000.0
415000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
415000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
415000,Samsung,8,256,45000.0
420000,Samsung,8,256,45000.0
428500,Samsung,8,256,70000.0
380000,Samsung,8,256,70000.0
424200,Samsung,8,256,70000.0
440000,Samsung,8,256,70000.0
485000,Samsung,8,256,70000.0
49900,Samsung,2,32,11000.0
50000,Samsung,2,32,11000.0
49900,Samsung,2,32,11000.0
49900,Samsung,2,32,11000.0
52000,Samsung,2,32,11000.0
49900,Samsung,2,32,11000.0
49900,Samsung,2,32,11000.0
49900,Samsung,2,32,11000.0
50000,Samsung,2,32,11000.0
49900,Samsung,2,32,11000.0
49900,Samsung,2,32,11000.0
49900,Samsung,2,32,11000.0
49900,Samsung,2,32,11000.0
49900,Samsung,2,32,11000.0
49900,Samsung,2,32,20000.0
49900,Samsung,2,32,11000.0
52000,Samsung,2,32,11000.0
49900,Samsung,2,32,11000.0
49900,Samsung,2,32,11000.0
52000,Samsung,2,32,11000.0
52000,Samsung,2,32,11000.0
49500,Samsung,2,32,13000.0
49900,Samsung,2,32,14000.0
52000,Samsung,2,32,14000.0
49900,Samsung,2,32,14000.0
49900,Samsung,2,32,14000.0
49900,Samsung,2,32,14000.0
49900,Samsung,2,32,14000.0
49900,Samsung,2,32,14000.0
49900,Samsung,2,32,16000.0
49900,Samsung,2,32,16000.0
49900,Samsung,2,32,12000.0
51000,Samsung,2,32,12000.0
50400,Samsung,2,32,12000.0
50400,Samsung,2,32,12000.0
52000,Samsung,2,32,12000.0
52000,Samsung,2,32,12000.0
49900,Samsung,2,32,12000.0
47900,Samsung,2,32,12000.0
49900,Samsung,2,32,12000.0
50400,Samsung,2,32,12000.0
50400,Samsung,2,32,12000.0
50900,Samsung,2,32,12000.0
50900,Samsung,2,32,12000.0
50900,Samsung,2,32,12000.0
50900,Samsung,2,32,12000.0
50900,Samsung,2,32,12000.0
52000,Samsung,2,32,12000.0
72900,Samsung,2,32,12000.0
52000,Samsung,2,32,12000.0
48400,Samsung,2,32,12000.0
48400,Samsung,2,32,12000.0
48900,Samsung,2,32,12000.0
48400,Samsung,2,32,12000.0
48400,Samsung,2,32,12000.0
48400,Samsung,2,32,12000.0
48400,Samsung,2,32,12000.0
58400,Samsung,2,32,12000.0
60900,Samsung,2,32,12000.0
60000,Samsung,2,32,12000.0
57900,Samsung,2,32,12000.0
57900,Samsung,2,32,12000.0
57900,Samsung,2,32,12000.0
57900,Samsung,2,32,12000.0
57900,Samsung,2,32,12000.0
57900,Samsung,2,32,12000.0
57900,Samsung,2,32,12000.0
57900,Samsung,2,32,12000.0
57900,Samsung,2,32,12000.0
74000,Samsung,2,32,16000.0
61000,Samsung,2,32,12000.0
60900,Samsung,2,32,12000.0
54900,Samsung,2,32,12000.0
55000,Samsung,2,32,12000.0
69000,Samsung,2,32,12000.0
65000,Samsung,2,32,12000.0
65000,Samsung,2,32,12000.0
69900,Samsung,2,32,12000.0
90000,Samsung,2,32,12000.0
86500,Samsung,2,32,12000.0
94000,Samsung,2,32,12000.0
107000,Samsung,4,64,15000.0
106300,Samsung,4,64,15000.0
106300,Samsung,4,64,23000.0
106300,Samsung,4,64,23000.0
80000,Samsung,4,64,15000.0
693000,Samsung,12,256,90000.0
159000,Samsung,3,32,15000.0
169000,Samsung,3,32,15000.0
169000,Samsung,3,32,15000.0
146500,Samsung,3,32,15000.0
169000,Samsung,3,32,15000.0
169000,Samsung,3,32,15000.0
147000,Samsung,3,32,15000.0
153000,Samsung,3,32,15000.0
153000,Samsung,3,32,15000.0
153000,Samsung,3,32,15000.0
153000,Samsung,3,32,15000.0
153000,Samsung,3,32,15000.0
153000,Samsung,3,32,25000.0
153000,Samsung,3,32,25000.0
178900,Samsung,3,32,25000.0
178000,Samsung,3,32,37000.0
232000,Samsung,3,32,37000.0
232000,Samsung,3,32,37000.0
190000,Samsung,3,32,37000.0
239000,Samsung,3,32,37000.0
206000,Samsung,3,32,37000.0
221000,Samsung,3,32,37000.0
221000,Samsung,3,32,37000.0
221000,Samsung,3,32,37000.0
268000,Samsung,3,32,37000.0
153000,Samsung,3,32,35000.0
153000,Samsung,3,32,35000.0
285000,Samsung,3,32,35000.0
799000,Samsung,12,512,190000.0
799000,Samsung,12,512,190000.0
799000,Samsung,12,512,190000.0
799000,Samsung,12,512,190000.0
809000,Samsung,12,512,200000.0
799000,Samsung,12,512,190000.0
799000,Samsung,12,512,190000.0
807000,Samsung,12,512,200000.0
830000,Samsung,12,512,200000.0
830000,Samsung,12,512,200000.0
930000,Samsung,12,512,200000.0
959000,Samsung,12,512,200000.0
959000,Samsung,12,512,200000.0
959000,Samsung,12,512,200000.0
1185000,Samsung,12,512,207000.0
1185000,Samsung,12,512,207000.0
749000,Samsung,12,256,122000.0
749000,Samsung,12,256,122000.0
756500,Samsung,12,256,122000.0
749000,Samsung,12,256,122000.0
749000,Samsung,12,256,122000.0
749000,Samsung,12,256,122000.0
756500,Samsung,12,256,122000.0
755000,Samsung,12,256,122000.0
780000,Samsung,12,256,122000.0
856000,Samsung,12,256,140000.0
946000,Samsung,12,256,140000.0
929000,Samsung,12,256,140000.0
866000,Samsung,12,256,140000.0
1101000,Samsung,12,256,156000.0
1101000,Samsung,12,256,156000.0
1070000,Samsung,12,256,156000.0
1035000,Samsung,12,256,156000.0
850000,Samsung,12,256,140000.0
83000,Vivo,3,32,16000.0
164000,Vivo,8,128,29000.0
70600,Samsung,4,64,18000.0
69900,Samsung,4,64,18000.0
63900,Samsung,4,64,18000.0
70000,Samsung,4,64,18000.0
70000,Samsung,4,64,18000.0
70600,Samsung,4,64,18000.0
70600,Samsung,4,64,18000.0
70600,Samsung,4,64,18000.0
70600,Samsung,4,64,18000.0
70600,Samsung,4,64,18000.0
70600,Samsung,4,64,18000.0
70600,Samsung,4,64,18000.0
69900,Samsung,4,64,12000.0
72000,Samsung,4,64,15000.0
72900,Samsung,4,64,12000.0
72900,Samsung,4,64,12000.0
72900,Samsung,4,64,12000.0
76000,Samsung,4,64,12000.0
76000,Samsung,4,64,12000.0
72900,Samsung,4,64,12000.0
72900,Samsung,4,64,12000.0
72900,Samsung,4,64,12000.0
62900,Samsung,4,64,12000.0
74500,Samsung,4,64,12000.0
73500,Samsung,4,64,12000.0
85500,Samsung,4,64,12000.0
85500,Samsung,4,64,12000.0
93800,Samsung,4,64,12000.0
85500,Samsung,4,64,12000.0
85500,Samsung,4,64,12000.0
77000,Samsung,4,64,12000.0
73600,Samsung,4,64,12000.0
77000,Samsung,4,64,12000.0
77000,Samsung,4,64,12000.0
77000,Samsung,4,64,12000.0
80000,Samsung,4,64,12000.0
81900,Samsung,4,64,12000.0
81000,Samsung,4,64,12000.0
81900,Samsung,4,64,12000.0
81900,Samsung,4,64,12000.0
81900,Samsung,4,64,12000.0
81900,Samsung,4,64,12000.0
81900,Samsung,4,64,12000.0
81900,Samsung,4,64,12000.0
81900,Samsung,4,64,12000.0
81900,Samsung,4,64,12000.0
81900,Samsung,4,64,12000.0
81900,Samsung,4,64,19000.0
81900,Samsung,4,64,19000.0
186900,Vivo,8,128,29000.0
225300,Samsung,6,128,55000.0
225300,Samsung,6,128,55000.0
223000,Samsung,6,128,55000.0
232000,Samsung,6,128,55000.0
232000,Samsung,6,128,55000.0
235000,Samsung,6,128,55000.0
232000,Samsung,6,128,55000.0
232000,Samsung,6,128,55000.0
235000,Samsung,6,128,55000.0
235000,Samsung,6,128,55000.0
250900,Samsung,6,128,55000.0
225300,Samsung,6,128,55000.0
220000,Samsung,6,128,55000.0
223000,Samsung,6,128,55000.0
223000,Samsung,6,128,55000.0
223000,Samsung,6,128,55000.0
235000,Samsung,6,128,35000.0
232000,Samsung,6,128,35000.0
232000,Samsung,6,128,35000.0
232000,Samsung,6,128,35000.0
242000,Samsung,6,128,35000.0
242000,Samsung,6,128,35000.0
242000,Samsung,6,128,35000.0
250900,Samsung,6,128,35000.0
250900,Samsung,6,128,35000.0
250900,Samsung,6,128,35000.0
257900,Samsung,6,128,35000.0
267000,Samsung,6,128,47000.0
267000,Samsung,6,128,47000.0
295000,Samsung,6,128,51000.0
343000,Samsung,6,128,51000.0
328000,Samsung,6,128,55000.0
308000,Samsung,6,128,55000.0
288000,Samsung,6,128,47000.0
288000,Samsung,6,128,47000.0
288000,Samsung,6,128,47000.0
288000,Samsung,6,128,47000.0
288000,Samsung,6,128,47000.0
288000,Samsung,6,128,47000.0
139000,Samsung,4,64,20000.0
133900,Samsung,4,64,20000.0
133900,Samsung,4,64,20000.0
141900,Samsung,4,64,25000.0
147000,Samsung,4,64,25000.0
154900,Samsung,4,64,25000.0
154900,Samsung,4,64,25000.0
131700,Samsung,4,128,32000.0
131700,Samsung,4,128,32000.0
130000,Samsung,4,128,32000.0
130200,Samsung,4,128,32000.0
131700,Samsung,4,128,32000.0
131700,Samsung,4,128,32000.0
130000,Samsung,4,128,32000.0
129000,Samsung,4,128,32000.0
130300,Samsung,4,128,32000.0
130300,Samsung,4,128,32000.0
119500,Samsung,4,128,32000.0
129000,Samsung,4,128,32000.0
123000,Samsung,4,128,32000.0
129300,Samsung,4,128,32000.0
134000,Samsung,4,128,32000.0
126000,Samsung,4,128,32000.0
134000,Samsung,4,128,32000.0
135000,Samsung,4,128,30000.0
134000,Samsung,4,128,32000.0
134000,Samsung,4,128,32000.0
135000,Samsung,4,128,32000.0
134000,Samsung,4,128,32000.0
134000,Samsung,4,128,32000.0
134000,Samsung,4,128,32000.0
122500,Samsung,4,128,32000.0
134000,Samsung,4,128,32000.0
134000,Samsung,4,128,32000.0
134000,Samsung,4,128,32000.0
134000,Samsung,4,128,32000.0
131000,Samsung,4,128,32000.0
125000,Samsung,4,128,32000.0
131000,Samsung,4,128,32000.0
131500,Samsung,4,128,32000.0
131500,Samsung,4,128,32000.0
131000,Samsung,4,128,32000.0
131000,Samsung,4,128,32000.0
136000,Samsung,4,128,32000.0
139000,Samsung,4,128,32000.0
150900,Samsung,4,128,32000.0
151900,Samsung,4,128,32000.0
154900,Samsung,4,128,32000.0
139000,Samsung,4,128,32000.0
134000,Samsung,4,128,32000.0
139000,Samsung,4,128,32000.0
141800,Samsung,4,128,32000.0
147900,Samsung,4,128,32000.0
142900,Samsung,4,128,32000.0
133900,Samsung,4,128,32000.0
139000,Samsung,4,128,32000.0
142900,Samsung,4,128,32000.0
142900,Samsung,4,128,32000.0
142900,Samsung,4,128,32000.0
145330,Samsung,4,128,26000.0
133000,Samsung,4,128,26000.0
135900,Samsung,4,128,26000.0
147900,Samsung,4,128,26000.0
136000,Samsung,4,128,26000.0
135900,Samsung,4,128,26000.0
147900,Samsung,4,128,26000.0
135900,Samsung,4,128,26000.0
135900,Samsung,4,128,26000.0
135900,Samsung,4,128,26000.0
141900,Samsung,4,128,26000.0
141900,Samsung,4,128,26000.0
151900,Samsung,4,128,26000.0
154000,Samsung,4,128,26000.0
150000,Samsung,4,128,26000.0
159000,Samsung,4,128,26000.0
187000,Samsung,4,128,30000.0
189000,Samsung,4,128,30000.0
178000,Samsung,4,128,30000.0
177900,Samsung,4,128,30000.0
178000,Samsung,4,128,30000.0
145900,Samsung,4,128,30000.0
155000,Samsung,4,128,32000.0
169000,Samsung,4,128,32000.0
165900,Samsung,4,128,32000.0
160800,Samsung,4,128,32000.0
165900,Samsung,4,128,32000.0
157000,Samsung,4,128,32000.0
115000,Xiaomi,4,128,22000.0
105000,Samsung,4,128,25000.0
133000,Samsung,4,128,25000.0
106100,Samsung,4,128,25000.0
105100,Samsung,4,128,25000.0
105000,Samsung,4,128,25000.0
106100,Samsung,4,128,25000.0
105000,Samsung,4,128,25000.0
106100,Samsung,4,128,25000.0
106100,Samsung,4,128,25000.0
96000,Samsung,4,128,25000.0
109000,Samsung,4,128,25000.0
105000,Samsung,4,128,25000.0
109000,Samsung,4,128,25000.0
105000,Samsung,4,128,25000.0
105000,Samsung,4,128,25000.0
109000,Samsung,4,128,25000.0
109000,Samsung,4,128,25000.0
109000,Samsung,4,128,25000.0
109000,Samsung,4,128,25000.0
109000,Samsung,4,128,25000.0
109000,Samsung,4,128,25000.0
109000,Samsung,4,128,25000.0
99000,Samsung,4,128,15000.0
109000,Samsung,4,128,17000.0
109000,Samsung,4,128,17000.0
109000,Samsung,4,128,17000.0
109000,Samsung,4,128,17000.0
110000,Samsung,4,128,17000.0
109000,Samsung,4,128,17000.0
106000,Samsung,4,128,17000.0
109000,Samsung,4,128,17000.0
109000,Samsung,4,128,17000.0
106000,Samsung,4,128,17000.0
106000,Samsung,4,128,17000.0
106000,Samsung,4,128,17000.0
106000,Samsung,4,128,17000.0
106000,Samsung,4,128,17000.0
110000,Samsung,4,128,17000.0
110000,Samsung,4,128,17000.0
99000,Samsung,4,128,18000.0
110000,Samsung,4,128,17000.0
110000,Samsung,4,128,17000.0
110000,Samsung,4,128,17000.0
110000,Samsung,4,128,17000.0
122900,Samsung,4,128,17000.0
122900,Samsung,4,128,17000.0
114000,Samsung,4,128,17000.0
122900,Samsung,4,128,17000.0
129900,Samsung,4,128,17000.0
125900,Samsung,4,128,17000.0
125900,Samsung,4,128,17000.0
125000,Samsung,4,128,17000.0
113000,Samsung,4,128,17000.0
110000,Samsung,4,128,17000.0
95000,Samsung,4,128,17000.0
113000,Samsung,4,128,17000.0
108900,Samsung,4,128,17000.0
113000,Samsung,4,128,17000.0
103000,Samsung,4,128,17000.0
119900,Samsung,4,128,17000.0
113000,Samsung,4,128,17000.0
125000,Samsung,4,128,17000.0
109900,Samsung,4,128,17000.0
109900,Samsung,4,128,17000.0
114900,Samsung,4,128,17000.0
114900,Samsung,4,128,17000.0
135000,Samsung,4,128,17000.0
119900,Samsung,4,128,17000.0
125000,Samsung,4,128,17000.0
119900,Samsung,4,128,17000.0
114900,Samsung,4,128,23000.0
113000,Samsung,4,128,23000.0
119000,Samsung,4,128,24000.0
136900,Samsung,4,128,26000.0
141000,Samsung,4,128,26000.0
152000,Samsung,4,128,26000.0
151900,Samsung,4,128,26000.0
151900,Samsung,4,128,26000.0
132900,Samsung,4,128,24000.0
141900,Samsung,4,128,24000.0
132900,Samsung,4,128,24000.0
132900,Samsung,4,128,24000.0
133900,Samsung,4,128,22000.0
133900,Samsung,4,128,22000.0
133900,Samsung,4,128,22000.0
133900,Samsung,4,128,22000.0
134000,Samsung,4,128,22000.0
133900,Samsung,4,128,22000.0
133900,Samsung,4,128,22000.0
133900,Samsung,4,128,22000.0
133900,Samsung,4,128,22000.0
106100,Samsung,4,64,22000.0
96000,Samsung,4,64,22000.0
96000,Samsung,4,64,22000.0
96000,Samsung,4,64,22000.0
95000,Samsung,4,64,22000.0
95000,Samsung,4,64,18000.0
95000,Samsung,4,64,22000.0
99000,Samsung,4,64,22000.0
98000,Samsung,4,64,22000.0
99000,Samsung,4,64,22000.0
99000,Samsung,4,64,22000.0
103900,Samsung,4,64,22000.0
96000,Samsung,4,64,22000.0
94000,Samsung,4,64,22000.0
94000,Samsung,4,64,22000.0
110000,Samsung,4,64,22000.0
110000,Samsung,4,64,22000.0
110900,Samsung,4,64,22000.0
110900,Samsung,4,64,22000.0
113900,Samsung,4,64,22000.0
103000,Samsung,4,64,22000.0
102000,Samsung,4,64,22000.0
103900,Samsung,4,64,22000.0
102000,Samsung,4,64,22000.0
103900,Samsung,4,64,22000.0
103900,Samsung,4,64,22000.0
112000,Samsung,4,64,22000.0
112000,Samsung,4,64,22000.0
108900,Samsung,4,64,22000.0
108900,Samsung,4,64,22000.0
108900,Samsung,4,64,22000.0
108900,Samsung,4,64,21000.0
103900,Samsung,4,64,22000.0
103900,Samsung,4,64,22000.0
109900,Samsung,4,64,22000.0
111900,Samsung,4,64,22000.0
112000,Samsung,4,64,22000.0
111900,Samsung,4,64,22000.0
111900,Samsung,4,64,22000.0
111900,Samsung,4,64,22000.0
109000,Samsung,4,64,22000.0
160000,Samsung,4,64,22000.0
136000,Samsung,4,64,22000.0
120900,Samsung,4,64,20000.0
165000,Samsung,4,64,20000.0
608000,Samsung,8,256,80000.0
563000,Samsung,8,256,95000.0
156000,Xiaomi,6,128,29000.0
170000,Xiaomi,6,128,25000.0
590900,Samsung,8,256,125000.0
590000,Samsung,8,256,125000.0
590900,Samsung,8,256,125000.0
585000,Samsung,8,256,125000.0
590900,Samsung,8,256,125000.0
610000,Samsung,8,256,110000.0
610000,Samsung,8,256,110000.0
585000,Samsung,8,256,110000.0
679000,Samsung,8,256,110000.0
699000,Samsung,8,256,125000.0
183000,Samsung,6,128,46000.0
184000,Samsung,6,128,46000.0
184900,Samsung,6,128,46000.0
190900,Samsung,6,128,46000.0
184900,Samsung,6,128,46000.0
183000,Samsung,6,128,30000.0
200000,Samsung,6,128,30000.0
190500,Samsung,6,128,30000.0
178000,Samsung,6,128,30000.0
196000,Samsung,6,128,30000.0
190500,Samsung,6,128,30000.0
200000,Samsung,6,128,30000.0
183000,Samsung,6,128,30000.0
190500,Samsung,6,128,30000.0
190500,Samsung,6,128,30000.0
199000,Samsung,6,128,30000.0
200000,Samsung,6,128,30000.0
189600,Samsung,6,128,30000.0
192000,Samsung,6,128,30000.0
199000,Samsung,6,128,30000.0
192200,Samsung,6,128,30000.0
192200,Samsung,6,128,30000.0
199200,Samsung,6,128,30000.0
207000,Samsung,6,128,30000.0
199900,Samsung,6,128,30000.0
212000,Samsung,6,128,42000.0
199900,Samsung,6,128,30000.0
207500,Samsung,6,128,42000.0
219500,Samsung,6,128,42000.0
219500,Samsung,6,128,42000.0
242000,Samsung,6,128,42000.0
269000,Samsung,6,128,42000.0
253000,Samsung,6,128,46000.0
250000,Samsung,6,128,46000.0
236000,Samsung,6,128,38000.0
259000,Samsung,6,128,38000.0
236000,Samsung,6,128,38000.0
236000,Samsung,6,128,38000.0
236000,Samsung,6,128,38000.0
225000,Samsung,6,128,38000.0
206000,Samsung,6,128,38000.0
204000,Xiaomi,8,128,33000.0
165000,Xiaomi,8,128,27000.0
220000,Xiaomi,8,128,27000.0
220000,Xiaomi,8,128,27000.0
68000,Tecno,2,64,19000.0
1059000,Samsung,12,256,121000.0
1059000,Samsung,12,256,121000.0
185000,Samsung,8,128,46000.0
183000,Samsung,8,128,30000.0
190500,Samsung,8,128,30000.0
153900,Vivo,8,128,27000.0
310000,Samsung,8,256,45000.0
310000,Samsung,8,256,45000.0
310000,Samsung,8,256,45000.0
310000,Samsung,8,256,45000.0
310000,Samsung,8,256,45000.0
310000,Samsung,8,256,45000.0
310000,Samsung,8,256,45000.0
310000,Samsung,8,256,45000.0
310000,Samsung,8,256,45000.0
359000,Samsung,8,256,45000.0
322000,Samsung,8,256,45000.0
322000,Samsung,8,256,45000.0
290000,Samsung,8,256,45000.0
340000,Samsung,8,256,45000.0
322000,Samsung,8,256,45000.0
359000,Samsung,8,256,45000.0
351000,Samsung,8,256,74000.0
437000,Samsung,8,256,74000.0
392000,Samsung,8,256,65000.0
419000,Samsung,8,256,80000.0
380000,Samsung,8,256,80000.0
383000,Samsung,8,256,62000.0
383000,Samsung,8,256,62000.0
400000,Samsung,8,256,62000.0
380000,Samsung,8,256,62000.0
28000,Samsung,8,128,45000.0
28000,Samsung,8,128,45000.0
28000,Samsung,8,128,45000.0
28000,Samsung,8,128,45000.0
28000,Samsung,8,128,45000.0
28000,Samsung,8,128,45000.0
140000,Infinix,4,128,24000.0
131500,Infinix,4,128,24000.0
121500,Infinix,4,128,24000.0
131500,Infinix,4,128,24000.0
125000,Infinix,4,128,24000.0
140000,Infinix,4,128,24000.0
116500,Infinix,4,128,22000.0
119900,Infinix,4,128,22000.0
115000,Infinix,4,128,25000.0
116700,Infinix,4,128,25000.0
116700,Infinix,4,128,25000.0
116700,Infinix,4,128,25000.0
116700,Infinix,4,128,25000.0
89900,Infinix,4,64,20000.0
89500,Infinix,4,64,21000.0
89500,Infinix,4,64,21000.0
102500,Infinix,4,128,19000.0
199800,Infinix,8,256,42000.0
100000,Tecno,4,128,22000.0
495000,Samsung,8,128,105000.0
495000,Samsung,8,128,105000.0
495000,Samsung,8,128,124000.0
657000,Samsung,8,128,105000.0
118500,Tecno,4,128,23000.0
138900,Tecno,4,128,26000.0
138500,Tecno,4,128,26000.0
123900,Tecno,4,128,22000.0
123900,Tecno,4,128,22000.0
113000,Samsung,4,128,17000.0
290000,Samsung,6,128,47000.0
290000,Samsung,6,128,47000.0
309900,Samsung,6,128,65000.0
347000,Samsung,6,128,80000.0
290000,Samsung,6,128,47000.0
185000,Tecno,8,256,35000.0
199000,Tecno,8,256,31000.0
193000,Tecno,8,256,31000.0
218500,Tecno,8,256,31000.0
192900,Tecno,8,256,35000.0
110000,Tecno,4,128,24000.0
110000,Tecno,4,128,24000.0
1059000,Samsung,12,256,125000.0
1059000,Samsung,12,256,125000.0
1120000,Samsung,12,256,125000.0
1074000,Samsung,12,256,125000.0
299000,Samsung,8,128,46000.0
699000,Samsung,6,128,103000.0
570000,Samsung,8,256,95000.0
1000000,Samsung,12,256,125000.0
800000,Samsung,12,256,125000.0
1060000,Samsung,12,256,125000.0
50000,iTel,1,32,12000.0
1229000,Samsung,12,256,207000.0
1129000,Samsung,12,256,207000.0
1290000,Samsung,12,256,203000.0
1269000,Samsung,12,256,201000.0
1269000,Samsung,12,256,203000.0
1200000,Samsung,12,256,201000.0
1269000,Samsung,12,256,207000.0
1269000,Samsung,12,256,203000.0
1270000,Samsung,12,256,203000.0
1324000,Samsung,12,256,207000.0
1324000,Samsung,12,256,207000.0
1300000,Samsung,12,256,207000.0
1230000,Samsung,12,256,207000.0
1251000,Samsung,12,256,207000.0
1251000,Samsung,12,256,207000.0
1316967,Samsung,12,256,201000.0
1231000,Samsung,12,256,201000.0
1251000,Samsung,12,256,201000.0
1251000,Samsung,12,256,201000.0
1240500,Samsung,12,256,201000.0
1251000,Samsung,12,256,201000.0
1251000,Samsung,12,256,201000.0
1409000,Samsung,12,512,218000.0
1409000,Samsung,12,512,218000.0
1409000,Samsung,12,512,218000.0
1409000,Samsung,12,512,218000.0
1329000,Samsung,12,512,215000.0
1409000,Samsung,12,512,218000.0
1449000,Samsung,12,512,218000.0
1434000,Samsung,12,512,215000.0
1280000,Samsung,12,512,218000.0
1480000,Samsung,12,512,218000.0
1380000,Samsung,12,512,215000.0
1365000,Samsung,12,512,218000.0
1380000,Samsung,12,512,218000.0
1380000,Samsung,12,512,218000.0
1380000,Samsung,12,512,218000.0
1524000,Samsung,12,512,218000.0
1524000,Samsung,12,512,215000.0
1524000,Samsung,12,512,218000.0
1524000,Samsung,12,512,218000.0
1429000,Samsung,12,512,218000.0
1429000,Samsung,12,512,218000.0
1429000,Samsung,12,512,218000.0
1545000,Samsung,12,512,215000.0
1335000,Samsung,12,512,215000.0
1335000,Samsung,12,512,215000.0
1420000,Samsung,12,512,215000.0
1335000,Samsung,12,512,215000.0
1335000,Samsung,12,512,215000.0
1433500,Samsung,12,512,215000.0
1535000,Samsung,12,512,215000.0
1355000,Samsung,12,512,215000.0
1335000,Samsung,12,512,215000.0
1335000,Samsung,12,512,215000.0
1335000,Samsung,12,512,215000.0
1335000,Samsung,12,512,215000.0
1129000,Samsung,12,256,207000.0
1251000,Samsung,12,256,207000.0
1270000,Samsung,12,256,201000.0
1260000,Samsung,12,256,210000.0
